"","C1030","C1131","C1133","C1171","C1204","C1222","C1229","C1238","C1306","C1317","C1331","C1336","C1366","C1453","C1520","C1538","C1539","C1548","C1556","C1564","C1768","C1782","C1937","C2002","C2158","C2188","C2218","C2226","C2249","C2259","C2275","C2284","C2289","C2296","C2310","C2312","C2318","C2319","C572","C578","C615","C624","C628","C636","C668","C726","C756","C772","C791","C820","C841","C842","C877","C904","C947","M1044","M1078","M1104","M1116","M1120","M1145","M1147","M1176","M1202","M1223","M1239","M1272","M1294","M1309","M1322","M1344","M1361","M1380","M1518","M1558","M1605","M1680","M1682","M1689","M1787","M1794","M1843","M1860","M1884","M1986","M199","M2050","M2058","M2105","M2126","M2178","M2195","M2220","M2253","M2258","M37","M393","M489","M516","M538","M539","M637","M759","M796","M803","M881","M908","M913","M962","M996"
"835.608_10.02",-1.1704931237306,-1.33200596889286,-0.582855131734053,0.2801062851474,-1.01358339011229,1.07371286939827,0.806958051339576,1.36880912764207,-0.0438751477472797,1.35064339029754,0.647224907520192,0.963462525729078,-0.493154230753478,0.223771102875844,-1.8901252450896,-0.402994990020747,-0.180967071203275,0.0997601127082039,-0.168769693917694,0.408832097316807,-0.611757161709252,0.608012947632027,-0.323170909324394,-1.585617671444,-0.656842242437909,1.0881369177392,0.534815921433022,-2.33201998743768,1.92462010659383,0.15439524807959,0.226955848829872,0.318995783711032,0.95464488327469,-0.858840322026013,0.0655072714126506,0.616657496881831,-1.58546653123539,1.5021914377485,0.487711876204948,1.00292201179049,-1.09760300579855,-0.18620148695704,1.11514506393259,1.20346495903635,-0.431089824821044,0.99018783458174,1.25742263680397,-0.241683916605022,2.26837262832381,-0.124373310484964,-2.04992750158758,-0.224297066929609,-0.239466933062101,1.621661676683,0.728269115667477,0.526954092901339,0.0205441312872661,0.601935548472358,-0.136488859637241,-0.878285517679307,-2.59631139506299,-0.589374229165565,-0.264170061223104,-0.103710135066467,1.21081657531314,1.34849055562724,-0.170495006107852,0.0863467420232432,0.799295659004882,-0.748028471618052,0.686887732646257,-0.817148104851875,0.978693508200283,-0.0329720413088081,-1.61335417884213,1.16084009118525,1.37452345191672,-0.946476501469279,1.38249372014985,-0.336450462769505,-0.854827214241116,-0.564035201604412,-0.41599968250241,0.656973526212709,-0.0116482653974629,-0.0768142822503582,1.49324665809413,0.886321642623838,-0.47804508333978,0.110145163951301,-0.774605428803372,-0.360232117488762,-0.267483345000003,-1.70561797663003,-1.59462618616928,0.35477008827726,-1.09628694678836,-0.356323818427804,-0.584382768935184,0.787644765057401,0.780415575780205,1.7892765118278,-0.634401528127278,0.122482074266229,-0.180685935650264,-0.55208833202435,-0.671042881791547,0.444039764975731,-2.89613406930824,-0.360781821785489
"835.7617_14.12",-0.0435402297189634,-1.42514733369203,0.023322571270707,-0.317995616763987,-1.40001302558185,1.76025391264883,0.961173570573815,-0.966026195038823,-0.791858980030539,2.16650073354848,0.42085585069036,0.907483210927508,0.417745043329223,1.10025782502948,0.765759445291845,0.871035906711821,-0.0933689794944356,0.189347887364001,1.0565054302137,0.00457868753875687,-0.133354394361914,1.63903607229777,-0.351199310964215,-1.73828786249809,-1.07771923623992,0.689230179400312,0.201136219802466,-1.17704817747772,-0.891269039016452,0.482823779296006,0.570606304990698,1.27779133823636,1.04439185955704,-1.18751735085,-0.506796167197421,-0.689401088464188,-0.740843872195679,2.4356962921756,0.581227345946336,0.363916008029538,-1.80501896207457,-0.247907424764288,-0.205802596179744,-0.29336682452268,-0.697917425957306,1.25750659759758,-0.516399187528542,0.164396140732078,2.34671312593705,-0.703192568237284,-1.16684854374691,0.556751348921332,-1.0381732458478,1.50690951103281,1.12606271703292,1.89721939197246,-0.642152676367988,-0.0479679268029088,0.0058771002438464,-0.540809978376963,-0.427252717141037,-1.21002201682101,-0.86237437560003,1.01492817649284,2.28104159945327,-0.983217435217617,0.323373638766141,-0.185916880645942,-0.56508597726531,0.335564391918475,0.679646537813964,-0.814573684456397,-0.653049059652339,0.00747932867199703,-0.998933764973736,1.17166871559906,2.37869867766781,-1.41663441537762,0.378870810528444,-0.588655942501382,-0.148008370084726,-0.507469563310791,-0.707375442140551,-0.818130311013176,-0.060825087151341,-0.0937173055827786,1.25223655934127,0.725926088417199,-0.724103404113674,-0.790835887916228,-0.590919333813638,-0.374212430248585,-0.730406638066867,-0.802153627797446,-0.778590603572696,1.98740049318072,-1.56567570886756,-0.232772315948492,-1.10177905074784,0.919776490955932,0.420421423043674,1.02725759699721,1.20022330945657,-1.0874241685502,-0.825538615255882,-0.978371548659388,-0.921663651422117,0.439302348278836,-0.498093559040458,-0.855200481974053
"835.7985_15.32",-0.250707363367477,-0.998318020876377,0.520327997378798,-0.0720560638598562,-1.28894420917358,2.01387558505336,1.23535540772913,0.830171897740439,-0.108408452993014,0.756481839016664,3.0048030666343,0.38503018406876,-0.837837052043779,0.533908931974199,-0.596608548897327,1.09687123322768,-0.390536608399675,-0.115013448648044,-0.544224310165959,-1.14657404341501,-0.109789990139161,1.16416499377162,-0.253896540228735,-0.912316197745086,-1.01451490997642,0.559965202412403,-0.496382627648667,-1.49259227420606,-0.259799070470319,0.0428561126786365,-0.375711680907952,0.185281898891913,0.758638452907503,0.976287345687433,-0.890635434790218,0.267126053240133,-1.93120855797063,0.358938709167569,-0.345649252211699,0.700190540959168,-0.650875490846471,-0.870823134542465,0.548619555037823,0.0899029984625484,0.176299372334158,0.819363533335407,1.40930785924874,-0.0348478975704699,3.16751676055732,-0.855706299352709,-0.432839663665086,0.398393389850996,0.372688393133448,0.581099900443325,-0.102654663191813,0.792395260417215,-0.346977636010097,0.212678583002005,0.688868786037511,-0.477245760656095,-1.27992851760329,-1.05476893163044,-1.45115006246204,0.274115716437014,1.94919929689743,1.81803693583397,-0.0285321157725678,0.468387876450548,0.537149681207268,-0.154303852310052,-0.194201067491526,-1.16238922928643,0.142252273809782,0.928849653365215,0.104371083311302,2.0695632739868,1.48022066833438,0.238233424260258,0.465069932725414,0.665932317346023,0.94334948678262,0.777959377260292,-1.15743162918456,-1.23671232332634,-0.797475678588695,-0.403098169047155,1.57261457111226,-0.252085556571219,-0.218252932500692,-1.07305032625398,-0.0942429040469831,-1.37605928036665,-0.641534761773695,-1.14813454475847,-0.909178706720397,2.11987124290338,-1.43298080834645,-1.06019188175603,-1.77517769429467,-0.136551600987836,1.03829998136654,0.887326807155072,0.35009978932118,-0.358402232573383,-1.03513890784969,-1.43002208377471,-1.4306502019099,-1.12222609857706,-0.296966735466819,-0.563779195064965
"836.7589_13.9",0.0246296053764967,-1.18418879624305,0.129583177998315,-0.47613294783684,-0.951459275115624,2.99293675944851,1.71983488281025,-0.190474942787593,-0.328478890434823,1.78080784883724,-0.469749475701891,-0.667485291572228,0.96717137808567,0.620693033401431,0.560379788445552,1.1184962939315,-0.503947968831958,-1.10621655237626,0.278791088517523,-0.406023507125797,0.0543976518451346,1.12192518328281,-1.42815947134531,-0.797900098406617,-0.746544470962506,-0.467576553696323,-0.01903770562722,-0.346032935026094,-1.30891217524175,0.371825343607001,-0.480126447043263,-0.113855213630907,0.943472749423715,-0.704393121757077,-0.65972134508157,-1.57642801421828,-0.652184613406218,1.65863378577782,1.21452059803985,-0.909288434297869,-1.05016799154509,-1.04223160132067,-0.73106928426131,0.165505811718905,-0.802929161014407,1.50719597967985,-0.567244079998362,-0.237095592275634,3.03674898302629,-0.421414180520714,-0.837631664020064,2.469833380411,-0.721160522835224,1.03053212534019,1.58647146588271,2.25575689004909,-0.50558676398236,0.385232640927025,0.868776882296312,-0.870512698166369,-0.105387996778239,-0.563583240786721,-0.885211763188537,0.794188393769977,1.1813973900441,-0.498112327979118,0.495211578572896,0.0288792567763976,-1.26152726138988,0.69475417402052,-0.0186390796463439,-0.420847090276871,-1.09910849451994,0.0579688168182044,-0.481443435556214,-0.340819245005577,1.43821676251063,-0.612454772558105,0.645542381588075,-0.196769364705617,0.464031762628792,-0.624711753313505,-0.362447710418612,-0.571549173144134,-0.942630795878344,-0.226755763473935,0.822964029748276,-0.889054114142382,-0.587789196968463,-0.405825909576553,-0.563071215424974,-0.265081340442273,-1.0554686284991,-0.973722838785467,-0.199536218330527,2.44682821231092,-1.49236191971591,0.689030764501692,-0.948123304320278,1.12334850613488,0.752951827644399,0.570519569273516,2.10278107218119,-0.939946936961206,-0.3360069328516,-1.16911513002112,0.00235802965352689,-0.172648076545778,0.637757144153286,-0.321770181578816
"837.6232_11.44",-1.24158789469074,-1.45114731584297,0.732009139783475,0.883237138248319,-0.914172599448128,2.28780017579639,0.571906508598733,0.476386422608134,0.165382208339256,1.30777820734646,-0.141329524924851,-0.680360393799746,-0.219391898427516,0.0369348222539637,-1.20376961670287,-0.131676308485196,0.605999577002473,-0.214629682191428,-0.50792245750592,0.329500031844855,-0.705771154387089,0.418830561044585,0.0883329030326605,-1.33652618619147,-0.173809710610545,0.834570461728822,1.33495623498896,-0.74297152043422,2.15896040293488,0.734108590523136,0.49291981212832,0.490398584250135,1.24853866899226,-0.564840368966641,-0.469010047730799,0.172717165762807,-1.80115221508529,0.238518859933475,0.712771809233135,0.122222960060944,-0.935429017256939,-0.470536931767665,0.380657260695095,0.984689290555394,-1.63663613257226,-0.386686488956235,1.32122855954599,-0.499485882704823,2.53339470314881,-0.330599899710428,-1.47089931115353,0.0371789842978047,-1.25393181619824,2.1804024892126,0.138558137298184,1.45635831833799,0.352280598978093,0.479656268101041,0.264580453129681,-1.11638936968093,-1.81976297447905,-0.831686671779392,-1.55429308061798,0.923268175660592,-0.464000901320038,-0.0955849462803588,0.203669311025794,-0.228341904569589,0.528305848747541,-0.105196680550392,1.16587957454758,-0.327629307521222,0.660176895955546,0.0971775304606438,-1.18367453810523,1.55672920667901,0.971838279495808,-2.31107540283221,1.48001877129005,-0.172280194135684,-0.12579289185379,-0.554951432774137,0.324205832826346,-0.450736438984825,0.50303687250689,-0.21577603869454,1.8044832885298,0.600517259546072,-0.794981964665053,0.400989848152481,-1.11704173505264,0.105280129308483,-0.748463363145359,-1.32688838739407,-0.608354667495574,0.151206199169291,-1.47831944685819,-0.379260775015128,-0.66078986894848,1.06400363993294,0.385364076045566,2.79673875360694,-0.731033893508643,0.055115739518272,-1.13079438465937,0.0412640962514985,-1.18913605070394,0.70845836915014,-1.66724755135674,-0.227734769416122
"843.7304_13.19",-0.347596092000378,-1.75707034672386,-0.885026046972132,0.426477559330106,0.270885370978542,2.47982054711504,1.32684504511037,-1.16488492509054,-1.10570256522764,2.22981723771907,1.01666659020527,0.536380909066857,0.0068405689415823,0.783862719575903,0.542925388414844,0.0880351565858399,0.558324429698664,0.281361570156528,0.994481788141906,0.0261105593772063,0.0245121414721552,1.23195050166175,-0.346392937464265,-2.35590184588442,-0.0098752100357442,0.287041498180686,0.194609148344641,-0.573017328974615,-0.43799320276008,1.04242633305266,0.680730002946156,0.581558107458139,-0.245873184318157,-1.12803537023345,-1.17176822057983,-0.376366863810574,-0.814240007986176,1.62141681519492,1.0999261653001,-0.322842522266839,-0.293474860542684,-0.322468438029971,-0.226272061393385,0.83379743752665,-1.36073297975091,0.54403591652055,-1.34982360965914,0.637280642150048,2.00270559086333,-0.178941843271163,-0.946165248657785,0.740075052289049,-0.603969523620963,0.586425163850995,1.02777478480594,0.496365715456426,-0.593491056775418,1.14084748234178,-0.750209392141698,-0.500255331425125,-1.18785802453436,-1.05365881766075,-0.969900314642778,1.21147488405346,1.28759862931175,-1.08218163919505,-0.0115938412673918,0.20449417120587,-0.404031933619035,0.502838066278771,1.39987708598429,0.498083890519774,-0.489467178311787,0.459068479474297,-0.116706185100272,1.83139129566797,2.06360825790848,-2.17434818210096,-0.567336198573508,-1.19968054662231,-0.636429176203804,-0.720014367240932,0.489399397355922,-0.0922721939015405,0.780995133119919,0.438163781845687,1.16234100207763,0.696451361986984,-0.358697248422419,0.268634860882693,-1.3707314167171,-0.145853008990813,-1.64055948952222,-0.765503627571409,-0.749464738892845,1.32952909762279,-1.97854231399024,-0.617301716637271,-0.168650312218684,0.0832176493951352,0.17666225065801,0.647915766961367,1.05384488096846,-1.87777272637108,-1.57984938883526,-0.374599166518451,0.327072984462535,1.45448110135143,-1.06310398510188,-1.1449592145659
"845.7467_13.51",-0.412930881433651,-1.69191602597564,-0.772964383933734,0.441132580045312,-0.409968776761394,2.31195640296414,1.12532469813673,-1.46344273660821,-1.07353276616997,2.34283518095052,0.798904113714262,0.725762135507728,-0.22200648982018,0.880835399998187,0.600582842425762,0.0564635146923607,0.525118274831184,0.571284190555743,0.783217938794853,0.0376417115867731,0.00348094892879139,1.70278894864609,-0.00484660570236057,-2.54150228351873,-0.424728392752404,0.207437738043382,0.0361554198301008,-0.415733479766074,-0.543131587741592,0.930770802192144,0.802801818345371,0.724326629101639,0.138378871507531,-1.07931224373781,-0.93808243059422,-0.332567128409401,-0.885462034363789,1.60198181713633,0.52999800375507,0.0246013622108891,-1.7295928266859,-0.129130692827373,-0.354735865665559,0.279953564807956,-1.5269746321764,0.618624481610359,-1.44848829086314,0.700283551628257,1.7022796018408,-0.365147127187805,-0.977980704806372,0.567083296042475,-1.02713952764034,0.597785653817043,0.885406683739488,0.672179644306726,-0.540380801204215,0.895053373183218,-0.853139337930729,-0.212356591472599,-1.01152023103121,-1.02739269193674,-0.800770240274331,1.27099041553032,1.59059496476831,-1.11642279304541,0.448101935748231,0.342004378505468,-0.42196703607775,0.578382572460823,0.687801382657528,0.226129897102201,-0.424693819007903,-0.166061237587394,-0.303959120372648,2.00928702898664,2.31054454842391,-2.11750946780185,-0.573055317473683,-0.930771432849025,-0.653972649147352,-0.40331733055847,0.531234183325569,-0.0705868121650849,0.905927864090623,0.619538095516921,1.54570358376951,1.26058729232077,-0.221462441358902,0.0987464766468379,-1.05618146120469,0.191074423787408,-1.17440201383379,-0.234155950346961,-0.691174716811512,1.38079055354028,-2.06835672186691,-0.713269999734544,-0.24286472728939,-0.0313200077607326,0.153154432448592,0.889764062532934,0.957669190924436,-1.66894988574943,-1.39548172272456,-0.386919989156115,0.0246901553826037,1.30310392364179,-0.919911038450701,-0.944607055622231
"847.763_13.89",-0.470096783807671,-1.66296399846983,-0.183989463162922,0.297031439365543,-1.05887203099871,2.29670503726527,0.994429733500294,-1.32476698340285,-0.839185130948249,2.28812856453669,0.824476000895393,0.913047861853964,-0.285995899928888,1.05951897373104,0.548126451008293,0.216883061924281,0.492250536813401,0.741232473725499,0.650852466893681,-0.0846174865665138,-0.0472640889730217,1.97600406624072,0.258762213054591,-2.25969162676365,-0.875299595243851,0.274212447151372,-0.0095204364922941,-0.415239917352175,-0.670372050653495,0.719177133973194,0.75488589067937,0.897113672302932,0.675720993133161,-1.10690203503655,-0.663441995455938,-0.357139249049229,-0.967219736585387,1.83770489282324,0.197610882187348,0.484244408049768,-1.96597643499304,-0.0382437706487654,-0.333653808261187,-0.176166626009314,-1.47306566950062,0.784435319451157,-1.23193530096713,0.716976999373156,1.99796442702175,-0.828701177554019,-1.03614246141132,0.642419394976471,-1.1467401462253,0.978393915833764,0.60272141174187,1.0513082098002,-0.449540481848449,0.647861692884275,-0.601675099732482,-0.199220916178359,-0.758642465674222,-1.13870016054437,-0.827574811168038,1.11131156247123,1.72379855149834,-1.14803645883671,0.799395793364382,0.331767744932396,-0.305093329711683,0.478688003309592,0.255708700665242,-0.430922990897782,-0.581001709575467,-0.515141806408883,-0.744390293681409,1.91092430667183,2.37673723143282,-1.64373324547243,-0.260979989864498,-0.732653101886458,-0.612430095816801,-0.163378238549853,0.0910451736092448,-0.491878830098944,0.656515575294308,0.585621378343182,1.79309206403699,1.31723216063901,-0.339517137558431,-0.411972679003957,-0.677189964860864,0.195662547897589,-0.750438454061142,-0.152311060432649,-0.871329995334336,1.52705120469514,-1.72500474526081,-0.805239826083662,-0.769949074860003,0.00732538138653988,0.0886975413277401,1.02294325388224,0.912104600562966,-1.56503477789336,-1.16284088623636,-0.625631674693056,-0.460503901197698,1.19481331010416,-0.879586401543735,-0.885888148887914
"849.5919_1.11",0.200681960217132,-1.68508551115127,-0.638629621544334,-0.18236112758794,0.0536009662772476,0.521400167457835,-1.01477653257617,0.224222504121528,-0.851115428749839,-1.42401070255282,-1.23740356549059,-0.175538888776984,2.17204840360587,-0.32294888549793,-2.3156602157769,-0.672123321634806,-0.716796185272882,0.944428787142522,-0.659479081076992,-0.425739384879447,0.876022128353253,-0.896053149837521,0.856978036365874,-0.323443382633661,-0.548665580499386,0.957951636532569,-0.505405880710726,-0.712269695001731,1.87991061982457,-0.997714539681451,0.78503938410408,0.962547580609255,1.05370312203571,-0.110240882529036,-0.730418345735053,3.00602172437568,-0.103881825363989,3.48002048685025,0.156468506444005,-2.13232197082527,-1.48045830294276,-0.0697688065907139,-0.252225885925617,-1.3578149890328,-0.791610836707318,-1.75672830774049,-0.0827482848600126,-0.49556491310086,0.0860328992249224,1.56282084335057,-0.49179148730028,0.293369822279098,0.415953240767344,0.0533794205076662,0.80623817656121,0.457072446869208,0.603503668786935,-0.0658028944411017,0.513416717882097,-1.17886971846643,-0.615958765844522,-0.939997045043144,0.253360772878031,-1.17646135130781,0.754045992449166,-0.453565367252582,-0.502073852310813,-1.07763503647327,-1.1335164904012,0.855233769952531,-0.86190665887929,-0.0223032340053248,0.0742422077623107,0.627959249774064,-0.47087894566377,-0.711354433600289,-0.526973556428121,0.776756994302129,-0.447251623464504,1.59430219957108,-0.192434556119221,0.0877686730180938,0.585309237435122,0.60247141934519,1.75855737206803,-1.2147625704343,-0.192372171495013,0.944791420157821,0.1263730412527,1.16580083759262,-0.442119691268303,0.236066436906904,1.19001287799278,0.711721176221609,-0.956606310786297,-0.248655018570002,0.176508258176584,1.52178875360167,2.56425214729804,-0.274395635991273,0.524295989280933,0.778680838894015,-0.896176486410469,0.974180609204216,0.159139591283903,-0.17623196355401,-0.346286176165202,-0.722787640601335,-0.187801031406006,0.229520629005553
"849.7783_14.38",-0.380061598735791,-1.56711239557856,0.617291900441902,0.167361090614128,-1.27667985988221,2.3185078104325,1.13447752745615,-1.17729093911051,-0.705604808980207,2.14169379527657,0.70362124334407,0.764341017273893,-0.194717152947612,1.06805600898223,0.565931144670485,0.290265246458467,0.469064352927494,0.630600972434459,0.326411578227543,-0.19157699812276,0.0808427704061608,1.98823581259071,0.122478456758832,-1.86951848376732,-1.24564124740566,0.554754528717118,-0.107792393492257,-0.37966970867542,-0.902240161463069,0.482584085388157,0.910420040416968,1.00255635180049,1.0377937413149,-0.946044384553279,-0.399124430937085,-0.665051639193529,-1.09633974872059,1.48717122671473,0.024472313646788,0.509536301627752,-2.49212916705012,0.106431664107032,-0.317800863212218,-0.369641375717706,-1.26434540205316,1.03918200136814,-0.635036660486708,0.809643239103275,2.24709182627705,-1.09114786767379,-1.16904864068459,1.02199298290952,-1.13612781986272,1.11531101278722,0.317776108454042,1.47894409625959,-0.304909724597895,0.277509806835795,-0.0464528718963829,-0.478786800085945,-0.162889067392282,-1.09923048611396,-0.781089852623155,1.10177672447683,1.6941518135088,-1.21040660491818,1.0395665413344,0.254541864037255,-0.407960689278091,0.589904860627712,-0.153486363542078,-1.02066746782457,-1.01181407370588,-0.610319506197225,-0.966583078605038,1.72230691210973,2.25208159259867,-1.05041369026776,0.355894934022812,-0.44642769145502,-0.177605243323348,0.0281665441011879,-0.550807079853471,-0.841097986974565,0.361646906657567,0.362569198922171,1.89839758283214,0.911041966519501,-0.420278045074096,-0.9610975533406,-0.355959351921056,-0.0368774284607102,-0.318465919537305,-0.0684823571368703,-0.968675416894758,1.6854703869884,-1.5920613080368,-0.673283515726799,-1.51837186361043,0.15859168165527,-0.0705285388941973,1.00802652470762,0.693907552863447,-1.1844628039591,-0.988158031291134,-0.846685939941782,-0.811761623481437,1.00383985345122,-0.50517615132559,-0.713217621844614
"851.7934_14.98",-0.472858041100537,-1.13225218739966,0.74916828600305,-0.0596157376298829,-1.14405332478191,2.70525029338148,1.81899998059994,-0.849032380560435,-0.842474058478211,2.14610920656501,0.572898604653525,0.0778808069658451,0.265500014611275,1.07573513124695,0.300150783842737,0.633907060258699,-0.00738902501710394,-0.331887155821982,0.687857621617422,-0.205645801083682,-0.105256349676864,1.7644466818492,-0.461815476041693,-1.66939986682788,-0.75019177615275,0.525468332560818,0.070155094549726,-0.640756976490588,-0.899592883576548,-0.161980243631108,0.573755881537011,1.28544806427284,0.826482893146143,-0.913896560889559,-0.594602168962306,-0.99424719044689,-1.26956102846411,0.860757189717542,0.339817949037981,-0.113189687250076,-1.39689493009405,-0.265042376724948,-0.393723232083351,-0.511963565899338,-0.9110249902811,1.32190575272545,-0.529431892496893,0.432937574140746,2.77399797459455,-1.08180191704816,-0.963271788468075,1.23657203454883,-1.09649312241741,1.30079834862451,0.644757227735341,1.89180558570021,-0.130078750105247,-0.100353500716246,0.343104164753808,-0.602040126583358,-0.490620704832748,-1.18731148446411,-0.836710527648095,0.826064136903828,1.69514020113995,-0.777440026885312,0.604855335797697,-0.100827501161971,-0.375933353938852,0.622085717390457,0.555968278166014,-0.932902085942352,-0.524989222352301,0.547684108727405,-0.959182387854252,1.41181866476122,2.73625317375389,-1.52927631724133,0.823045481274777,-0.564753469003102,0.013704711530532,-0.195164379767073,-0.990644831766165,-1.21294008983819,0.0662000874958267,-0.278981653349405,1.73652159409253,0.049859687622334,-0.888594608387122,-1.16132089587904,-0.139921976160825,-0.334501721648636,-0.430801943605387,-0.751168701207634,-0.918291305283391,2.05634431344503,-1.12708790470133,-0.639180806392273,-1.19802077447924,0.536984720358864,-0.204223890841888,1.26371358860707,0.621859654197763,-0.695808489540191,-0.896671438911365,-0.891142839851767,-1.03530664618421,0.874824900828151,0.313239997280245,-0.710296800292613
"854.732_14.38",-0.356947748722896,-1.61867615468086,0.641798268620904,0.136653027401301,-1.34156565489824,2.48023060160424,1.27681507463529,-1.20887745458453,-0.662124343908272,2.00674479988317,0.382337342723172,0.378484404486706,0.0359216307219572,1.0950751343119,0.799500439129479,0.435615427895479,0.424395168931096,0.421004010588802,0.383149998698873,-0.195302899499445,0.107520318615759,1.9546109659271,-0.120343952326111,-1.75860039339558,-1.22042164263437,0.414394966089638,-0.18099019553889,-0.154356343088418,-1.14038559104092,0.590904716288838,0.819938769776597,0.971927981668397,1.07559121562054,-0.918633127175364,-0.557189094797044,-0.985766347042268,-1.11041196147529,1.53003941784165,0.258165353754199,0.300995216960685,-2.21097398754313,-0.00821359068806818,-0.54527119216899,-0.300353290867867,-1.38769232487906,1.22702910169183,-0.614828629168032,0.642779665889824,2.34153290704436,-1.12441343057662,-1.11042251951209,1.3416720889174,-1.20200798772504,1.17449335254343,0.478154993519326,1.60883997659104,-0.357907178558897,0.276382713486717,0.118682289309537,-0.646512070276264,-0.00204683199856485,-1.0416220347451,-0.846570531384902,1.14827785210575,1.47410530900216,-1.32993792309455,1.1473880782352,0.335763194015704,-0.602727088305516,0.693460186373164,-0.169987330371213,-0.973867666741742,-0.968060051395159,-0.573716457758776,-1.05138633747962,1.43595387760593,2.00420313341566,-1.11891874333183,0.396100240498696,-0.491637144680815,-0.0605864243197581,-0.0101297434370027,-0.4230710037619,-0.894349708151078,0.205896475805204,0.370758497362267,1.64368588419196,0.490679271164372,-0.391578815422097,-0.730884979699966,-0.322509471195165,0.141331958046861,-0.399113260637581,-0.13615172132012,-0.978690799740898,1.9707744421488,-1.70860830772257,-0.421509896102257,-1.5461545263805,0.269824012523698,0.185576633185076,0.991616732911639,0.867665604181103,-1.27719313557719,-1.0079746306353,-0.94139181487652,-0.579363681034652,0.95940776510786,-0.14099995223761,-0.683921368737973
"856.7475_14.98",-0.311507201465719,-1.09856828903406,0.868143767206117,-0.0943404687297708,-1.34368845324228,2.85769672894688,1.92935435572489,-1.01935601616687,-0.651710656358587,2.04327637323879,0.347925010145517,-0.0873934134720407,0.380437158261736,1.18609207396815,0.412985592860108,0.777609180443525,-0.105864391817791,-0.557140108328908,0.48010343278221,-0.301607180891901,-0.0680508367876517,1.66115564821192,-0.599068126156342,-1.72758720258838,-0.721013444811483,0.327014387474716,0.0418589549765822,-0.397306176313447,-1.18904673435141,-0.0359994903407738,0.438492832900393,1.12656013751376,0.756805964695524,-0.831417662743492,-0.614572204471418,-1.13588808671338,-1.10132771825906,0.967267778496397,0.495901375814204,-0.246123008885871,-1.33806404484585,-0.410705085005781,-0.612841988907188,-0.424255934260011,-1.04437782018443,1.40679080210546,-0.633747206579247,0.427350616053623,2.73781484621014,-1.09223298375129,-1.11286046223644,1.36451332221248,-1.06455020558268,1.16380900004906,0.699339069771472,2.00385689530776,-0.0449408231056638,-0.106349885390664,0.464940487785057,-0.546788363361051,-0.225874513693305,-1.08118169335506,-0.892972987341801,0.820498628926639,1.59372974302476,-0.712092691417457,0.708193414912102,-0.0150948737698748,-0.590884201456554,0.692935991557648,0.374306460393123,-0.89468703864486,-0.744530233990338,0.29968687359688,-0.936178389408433,1.22706430243964,2.57393722871338,-1.51184461997173,0.801917019222944,-0.443166010653992,0.175475972812974,-0.242550643167386,-0.884242147117883,-1.21129886335583,-0.158173411329189,-0.181699779499703,1.52040224560543,-0.10480134260673,-0.873074526437366,-0.950899233580508,-0.0801261724268729,-0.444934412504857,-0.390381174381788,-0.617281372648654,-0.946871628123632,2.32617046623847,-1.22409842504238,-0.260399711800152,-1.34895920647986,0.585598238305936,-0.0865664308244622,1.21594170218749,0.824746526604825,-0.755322049281003,-0.728594368480603,-0.724137392849614,-0.906209083464455,0.807910721422207,0.5325492073097,-0.608740232183375
"857.7412_13.54",-0.324204080135569,-1.87410834785181,-0.905769991665071,0.373055174074846,0.276856190045624,2.66730940172452,1.32717027465231,-1.62860467102194,-1.32890948136319,2.22506590170978,0.820168405392142,0.587446658496761,-0.51545638074879,0.984111806879892,0.854609865359389,0.173557295560492,0.945917908902568,0.605030627860515,0.474133914005676,-0.0037042559579377,0.290872805809314,1.69022203358937,-0.149246370255927,-2.28174225726078,-0.23221749606957,0.269075543026865,-0.17186285345305,-0.462909103052733,-0.64422601954454,0.937802132510988,0.55944740748844,0.586068061856962,-0.500744028276664,-1.2302745377568,-0.796213058299234,-0.378611372933025,-1.06637583741617,1.39240354461646,0.587332880281366,-0.308397158593185,-0.113067814007539,0.373361928630914,-0.392866476523821,0.299062657777309,-1.42949831918166,0.690697762378059,-1.55912784922193,0.712570813657353,1.66235304154485,-0.131296709487426,-1.2442977482357,-0.361049767417869,-0.0681118056488632,0.024877726627603,0.965319664597429,0.381409805008139,-0.923955787688443,0.734135338549252,-1.02987975660065,-0.583595463923467,-1.03892249310807,-1.05154389754315,-0.476375562888636,1.22039619933755,1.75672584801237,-1.09824136717855,0.0667056206340035,-0.0992537901406043,-1.19723048825927,1.01757241382798,0.881076544933542,0.272989267433522,-0.390888353878258,-0.103348380708783,-0.506852397681925,2.37240510790845,1.96643726794295,-1.21844295093973,-0.970844199162038,-1.04814041154956,-0.557098011186576,-0.755608566164616,0.500506587341521,0.190815036077366,0.551449114135995,0.598068162763172,1.14439753427398,1.42756102977971,-0.158549088963026,0.288580036845706,-1.19805922096703,-0.256371085626362,-1.02288507194529,-0.13983298041427,-1.00649550989182,1.55207362131121,-0.564281782526363,-0.921199102635989,-0.230544927520058,-0.0916641259809782,-0.129316059428652,0.521729492686411,1.14180893915926,-1.61159739076872,-1.59382894741731,-0.428062266165248,0.174806704579579,2.178497063895,-1.11736850515937,-0.672876430100813
